title,price,link_item,image_url,discount_percent_list,rating_average,review_count,official
váy suông - đầm suông nữ cộc tay in chữ blank phom rộng dáng dài,79000,https://tiki.vn/vay-suong-dam-suong-nu-coc-tay-in-chu-blank-phom-rong-dang-dai-p113956155.html?spid=113956157,https://salt.tikicdn.com/cache/280x280/ts/product/3a/38/04/253e799559d9d8907e6521055ed5ae93.jpg,0,4.1,13,0
Đầm xòe nhún vai kết hạt trai thời trang a b c,99000,https://tiki.vn/dam-xoe-nhun-vai-ket-hat-trai-thoi-trang-p58283807.html?spid=58283809,https://salt.tikicdn.com/cache/280x280/ts/product/93/0f/fa/ae2b46bb109cb471ef777f0ab17693be.jpg,0,3.3,28,0
"váy suông nữ, đầm suông cổ V dáng dài xẻ tà 3 màu hot hit",85000,https://tiki.vn/vay-suong-nu-dam-suong-co-v-dang-dai-xe-ta-3-mau-hot-hit-p138124586.html?spid=138124588,https://salt.tikicdn.com/cache/280x280/ts/product/cc/ac/23/7ab65e09d8693830f7528c1150075d24.jpg,0,5.0,25,0
Đầm chéo dây body sexy,108900,https://tiki.vn/dam-cheo-day-body-sexy-p106656448.html?spid=106656469,https://salt.tikicdn.com/cache/280x280/ts/product/ff/8e/c5/fc50bc7f680954988213a639dc29dd4d.jpg,0,3.8,12,0
"Đầm suông nữ, váy suông nữ cộc tay mùa hè in chú gấu chất cotton 2 màu",79000,https://tiki.vn/dam-suong-nu-vay-suong-nu-coc-tay-mua-he-in-chu-gau-chat-cotton-2-mau-p115708252.html?spid=115708254,https://salt.tikicdn.com/cache/280x280/ts/product/87/47/e5/36a89271507fb61383fa2716f026c56a.jpg,0,4.6,22,0
"Đầm suông linen cổ tròn tay lỡ xẻ tà gấu ArcticHunter, thời trang thương hiệu chính hãng",250000,https://tiki.vn/dam-suong-linen-co-tron-tay-lo-xe-ta-gau-arctichunter-thoi-trang-thuong-hieu-chinh-hang-p97359046.html?spid=97359054,https://salt.tikicdn.com/cache/280x280/ts/product/dd/80/07/878562b8a734f102b9e9fd66fecd5661.jpg,0,3.7,11,1
( HÀNG SẴN) Đầm Lụa Trung Niên Cách Tân Sang Trọng VH53 - Hàng Quảng Châu Cao Cấp,385000,https://tiki.vn/hang-san-dam-lua-trung-nien-cach-tan-sang-trong-vh53-hang-quang-chau-cao-cap-p150693473.html?spid=150693501,https://salt.tikicdn.com/cache/280x280/ts/product/16/ba/f6/644623cf2231fa4291996c2354120a2f.jpg,0,5.0,2,0
Đầm nữ hở lưng phối dây đan chéo(có mút ngực),132000,https://tiki.vn/dam-nu-ho-lung-phoi-day-dan-cheo-co-mut-nguc-p106656128.html?spid=106656132,https://salt.tikicdn.com/cache/280x280/ts/product/ab/7f/ef/e05495cca6b8acc96c78d10b896318de.jpg,0,5.0,1,0
"Đầm suông công sở linen cổ sơ mi 2 túi sườn trẻ trung LAHstore, thời trang hè thu 2021",250000,https://tiki.vn/dam-suong-cong-so-linen-co-so-mi-2-tui-suon-tre-trung-lahstore-thoi-trang-he-thu-2021-p110988153.html?spid=110988161,https://salt.tikicdn.com/cache/280x280/ts/product/e7/0f/6f/77d7a050e39a04e9103b3a4150348866.jpg,0,4.5,11,1
Đầm Nữ Xòe Trễ Vai DH018 - Trắng,248000,https://tiki.vn/dam-nu-xoe-tre-vai-dh018-trang-p10172752.html?spid=73295020,https://salt.tikicdn.com/cache/280x280/ts/product/a9/29/04/1fdcec7a409e5607478b0b2e7317561b.jpg,0,4.2,83,0
"Đầm váy nữ chất liệu đũi mát cao cấp, thiết kế cổ trụ phối bèo vintage, thắt eo tôn dáng, đầm có túi xinh AH62",320000,https://tiki.vn/dam-vay-nu-chat-lieu-dui-mat-cao-cap-thiet-ke-co-tru-phoi-beo-vintage-that-eo-ton-dang-dam-co-tui-xinh-ah62-p181910068.html?spid=181910070,https://salt.tikicdn.com/cache/280x280/ts/product/79/86/40/9b9247bb9612550bf49188397df72088.jpg,0,4.0,1,1
SƯỜN XÁM XẺ TÀ HOẠ TIẾT HOA 3 MÀU,154000,https://tiki.vn/suon-xam-xe-ta-hoa-tiet-hoa-3-mau-p106654584.html?spid=106654610,https://salt.tikicdn.com/cache/280x280/ts/product/a6/b1/c0/b95a129039a0403c719d3c8b0f795f88.jpg,0,3.0,4,0
ĐẦM CARO THIẾT KẾ ĐẮP CHÉO PHỐI BÈO KHÁNH LINH,398000,https://tiki.vn/dam-caro-thiet-ke-dap-cheo-phoi-beo-khanh-linh-p190790863.html?spid=190790873,https://salt.tikicdn.com/cache/280x280/ts/product/3f/c2/ce/2efacb69cdcc8b38649f09499dabe940.jpg,0,0.0,0,1
 váy 2 dây dáng suông chất đũi xước xinh xắn,77000,https://tiki.vn/vay-2-day-dang-suong-chat-dui-xuoc-xinh-xan-p93044209.html?spid=103432701,https://salt.tikicdn.com/cache/280x280/ts/product/24/8b/cc/916e13452eee8042b256274ccae0c1f2.jpg,0,4.7,25,0
Đầm quý bà lụa Cao Cấp Sang Trọng - HATI DN9046,298000,https://tiki.vn/dam-quy-ba-lua-cao-cap-sang-trong-hati-dn9046-p43768969.html?spid=43768971,https://salt.tikicdn.com/cache/280x280/ts/product/a3/d1/18/a3b527c7635e41a4161aefe8d55295d4.jpg,0,4.2,22,1
Đầm nữ form rộng Đũi Việt kèm dây thắt eo DV132,199000,https://tiki.vn/dam-nu-form-rong-dui-viet-kem-day-that-eo-dv132-p78020342.html?spid=78020346,https://salt.tikicdn.com/cache/280x280/ts/product/f5/25/94/a48117d5f4a0628bb2a23bebc3c9efcd.jpg,0,4.0,4,1
Váy khiêu vũ tua rua dài tay phong cách trẻ trung siêu đẹp,330000,https://tiki.vn/vay-khieu-vu-tua-rua-dai-tay-phong-cach-tre-trung-sieu-dep-p197574684.html?spid=197574720,https://salt.tikicdn.com/cache/280x280/ts/product/29/8c/b8/5a5162501313e39d3714ee4c4b0271a3.jpg,0,0.0,0,0
Đầm dự tiệc váy xếp ly váy công sở cổ vuông tay bồng - Đầm công sở Đầm váy,212000,https://tiki.vn/dam-vay-trang-di-tiec-co-beo-dan-day-truoc-kem-hinh-that-p152897577.html?spid=152897585,https://salt.tikicdn.com/cache/280x280/ts/product/8a/25/7b/92ba012f992c7b5ae15a22b25eadffee.jpg,0,4.3,3,0
"váy len body dáng dài cổ lọ, đầm body len tăm cổ cao thu đông",79000,https://tiki.vn/vay-len-body-dang-dai-co-lo-dam-body-len-tam-co-cao-thu-dong-p138138967.html?spid=138138975,https://salt.tikicdn.com/cache/280x280/ts/product/73/04/b5/5ffbb7b01294cfba6e14011b61ab0ae8.jpg,0,4.8,37,0
"Đầm linen dáng suông cổ sơ mi 2 túi ốp ngực trẻ trung ArcticHunter, thời trang thương hiệu chính hãng - Xanh than",250000,https://tiki.vn/dam-linen-dang-suong-co-so-mi-2-tui-op-nguc-tre-trung-arctichunter-thoi-trang-thuong-hieu-chinh-hang-xanh-than-p100287019.html?spid=100287021,https://salt.tikicdn.com/cache/280x280/ts/product/a0/0a/9f/432948c7fa5bc3d8bd436169e6a5ffd4.jpg,0,4.8,11,1
"váy body nữ, đầm ôm cổ lọ chất len tăm xinh xắn",69000,https://tiki.vn/vay-body-nu-dam-om-co-lo-chat-len-tam-xinh-xan-p138123252.html?spid=138123254,https://salt.tikicdn.com/cache/280x280/ts/product/3d/5a/e5/1c66eff20a9f941716e21ddc113cff7f.jpg,0,4.1,21,0
Đầm nữ suông dài freesize Haint Boutique b20,299000,https://tiki.vn/dam-thun-dang-dai-freesize-haint-boutique-b20-p17046982.html?spid=56398356,https://salt.tikicdn.com/cache/280x280/ts/product/71/9f/b7/638056a9c1b3cab4c7ebe26f411f7c7e.jpg,0,4.0,10,1
"Váy, Đầm Ngủ Mặc Nhà Cho Người Trung Niên, Người Lớn Tuổi NGV01 NGV02 NGV03 NGV04 NGV05 NGV06 NGV07",195000,https://tiki.vn/vay-dam-ngu-mac-nha-cho-nguoi-trung-nien-nguoi-lon-tuoi-ngv01-ngv02-ngv03-ngv04-ngv05-ngv06-ngv07-p13680072.html?spid=77684891,https://salt.tikicdn.com/cache/280x280/ts/product/3a/ad/7b/ce93a970a8f0d3c2df6dafe66fb5461f.jpg,0,3.6,7,0
"Đầm linen dáng suông cổ sơ mi 2 túi đắp ARCTIC HUNTER, thời trang thương hiệu chính hãng AH74",299000,https://tiki.vn/dam-suong-linen-nu-phong-cach-cong-so-dam-so-mi-co-duc-2-tui-suon-chat-vai-dui-mat-arctic-hunter-ah74-p183559397.html?spid=183559407,https://salt.tikicdn.com/cache/280x280/ts/product/ee/21/21/34e60ee4482754affa73762d78447523.jpg,0,5.0,1,1
"Váy maxi xòe voan đẹp trơn màu, đầm đi biển có bèo xinh xắn, dễ mặc, có size lớn | MX017",320000,https://tiki.vn/vay-maxi-xoe-voan-dep-tron-mau-dam-di-bien-co-beo-xinh-xan-de-mac-co-size-lon-mx017-p52670135.html?spid=52670140,https://salt.tikicdn.com/cache/280x280/ts/product/7b/67/98/f9b47126ee42fcea88c5d20d61f39ed3.jpg,0,4.5,22,0
"Đầm suông linen cổ trụ túi bổ trước ArcticHunter, thời trang thương hiệu chính hãng - Cam đất",250000,https://tiki.vn/dam-suong-linen-co-tru-tui-bo-truoc-arctichunter-thoi-trang-thuong-hieu-chinh-hang-cam-dat-p82373988.html?spid=82373994,https://salt.tikicdn.com/cache/280x280/ts/product/b9/28/c3/56480ac4210eea2dad854fc6f4d0826a.jpg,0,3.6,8,1
"Đầm đen đính ngọc (ẢNH THẬT) Màu đen size S, M, L Đầm dự tiệc V836 Đầm body",149000,https://tiki.vn/dam-den-dinh-ngoc-anh-that-mau-den-size-s-m-l-dam-du-tiec-v836-dam-body-p70186390.html?spid=74183599,https://salt.tikicdn.com/cache/280x280/ts/product/e6/e9/e5/89e2e30597aecadaac4e2da55b90dfc1.jpg,0,3.0,13,0
"Đầm suông cho người mập, đầm big size che bụng, đầm dự tiệc co người béo",620000,https://tiki.vn/dam-suong-cho-nguoi-map-dam-big-size-che-bung-dam-du-tiec-co-nguoi-beo-p187300900.html?spid=187300910,https://salt.tikicdn.com/cache/280x280/ts/product/0e/ae/51/b7dfcd2011567708071cf39440fa8f40.jpg,0,5.0,1,0
Đầm linen dáng suông chất đũi mềm mát thời trang thương hiệu chính hãng Đũi Việt Dv71,299000,https://tiki.vn/vay-suong-dai-dam-dang-suong-basic-tron-che-khuyet-diem-tot-chat-dui-mong-mat-thoi-trang-he-nu-dui-viet-dv71-p180394425.html?spid=187685029,https://salt.tikicdn.com/cache/280x280/ts/product/c2/8b/b8/62dc59fd999fe945f22a24a20bfa84b2.jpg,0,5.0,1,1
Đầm Quý Bà Họa tiết Hoa Sang Trọng - Hàng nhập HATI - DQB846,348000,https://tiki.vn/dam-quy-ba-hoa-tiet-hoa-sang-trong-hang-nhap-hati-dqb846-p43768558.html?spid=43768564,https://salt.tikicdn.com/cache/280x280/ts/product/63/36/da/8c44f4db46eaba43e3b97c64acc81c03.jpg,0,4.0,22,1
Đầm dự tiệc lưới sang trọng,235000,https://tiki.vn/dam-du-tiec-luoi-sang-trong-p25812945.html?spid=25812951,https://salt.tikicdn.com/cache/280x280/ts/product/fb/6f/89/3a720a52e7cbd52adaa41769ba635aea.JPG,0,3.8,5,0
Đầm Hoa Nhí Trắng Khoét Ngực Cột Nơ,212000,https://tiki.vn/dam-hoa-nhi-trang-khoet-nguc-cot-no-p95511025.html?spid=95511027,https://salt.tikicdn.com/cache/280x280/ts/product/54/17/d2/1231548b66e78c3a7e048c3fa9cc84bd.jpg,0,4.7,3,0
Đầm MIDI dáng dài cổ vuông vải voan bi nhỏ thêu chỉ,317000,https://tiki.vn/dam-midi-dang-dai-co-vuong-vai-voan-bi-nho-theu-chi-p161533010.html?spid=161533018,https://salt.tikicdn.com/cache/280x280/ts/product/d2/05/10/5bae61d2d3b605b260033a54a86438f5.jpg,0,4.7,12,0
"váy trễ vai trắng tay bồng dáng dài, đầm trễ vai tiểu thư dự tiệc màu trắng điệu đà",80000,https://tiki.vn/vay-tre-vai-trang-tay-bong-dang-dai-dam-tre-vai-tieu-thu-du-tiec-mau-trang-dieu-da-p153492113.html?spid=153492115,https://salt.tikicdn.com/cache/280x280/ts/product/33/cd/be/490a1c05c8e113075b753de5a6aabb72.jpg,0,4.6,18,0
Đầm dự tiệc sơ mi mẫu mới Haint Boutique da52,212000,https://tiki.vn/dam-du-tiec-so-mi-mau-moi-haint-boutique-da52-p46105126.html?spid=73334000,https://salt.tikicdn.com/cache/280x280/ts/product/6e/a1/fa/43e037e3909813ae83d8d763262d1b44.jpg,0,4.2,18,1
đầm suông nữ cộc tay mùa hè_váy suông nữ dáng dài kẻ in hình mickey cá tính,72000,https://tiki.vn/dam-suong-nu-coc-tay-mua-he_vay-suong-nu-dang-dai-ke-in-hinh-mickey-ca-tinh-p112074279.html?spid=112074281,https://salt.tikicdn.com/cache/280x280/ts/product/96/4f/bf/b285e60ac5425ed59717e74d7b142344.jpg,0,4.5,20,0
ĐẦM HỞ LƯNG NHÚN TAY NGẮN XINH XẮN,154000,https://tiki.vn/dam-ho-lung-nhun-tay-ngan-xinh-xan-p106654960.html?spid=106654974,https://salt.tikicdn.com/cache/280x280/ts/product/08/62/34/d779158d6a82de6ae4e5768ac6538f6e.jpg,0,0.0,0,0
"Đầm linen rút dây, váy hè nữ chất linen thoáng mát mặc đi làm, đi dạo cực dễ chịu Đũi Việt Dv84",249000,https://tiki.vn/dam-linen-rut-day-vay-he-nu-chat-linen-thoang-mat-mac-di-lam-di-dao-cuc-de-chiu-dui-viet-dv84-p184073320.html?spid=184073324,https://salt.tikicdn.com/cache/280x280/ts/product/59/22/38/a6bcee65338cbf46a98869f6ece4ea5d.jpg,0,0.0,0,1
Đầm Nữ Dự Tiệc,350000,https://tiki.vn/dam-nu-du-tiec-p15788892.html?spid=15788906,https://salt.tikicdn.com/cache/280x280/ts/product/4a/59/24/c05cc8a2c712d993cb526827613bb46d.jpg,0,2.7,7,0
Đầm Suông Trung Niên Dự Tiêc Cổ Thuyền Đính Cườm GOTI 365,259000,https://tiki.vn/dam-suong-bigsize-kieu-dam-suong-dinh-cuom-dep-size-lon-toi-5x-goti-365-p41246020.html?spid=41246036,https://salt.tikicdn.com/cache/280x280/ts/product/3c/2f/c9/5b40800512adf2779d76beb99a53cab6.jpg,0,4.2,11,1
Đầm cho mẹ họa tiết Hồng ruốc tay phồng chéo Hàn - AICDMEMWA5O2 - AIN Closet,495000,https://tiki.vn/dam-cho-me-hoa-tiet-hong-ruoc-tay-phong-cheo-han-aicdmemwa5o2-ain-closet-p185004756.html?spid=185004760,https://salt.tikicdn.com/cache/280x280/ts/product/3b/27/12/a23954aad7a558ecbbf3cc6a3eefe551.jpg,12,0.0,0,1
Đầm suông nữ vải đũi dáng dài nhún eo tay ngắn thời trang nữ Đũi Việt DV76,249000,https://tiki.vn/dam-maxi-trang-nu-basic-dam-dui-suong-nu-dang-dai-nhun-eo-tay-ngan-thoi-trang-nu-dui-viet-dv76-p182736421.html?spid=182736433,https://salt.tikicdn.com/cache/280x280/ts/product/b7/3b/6b/fb738ba76fa055da7b2855f9e96a5e0d.jpg,0,4.0,2,1
"Set váy yếm nữ 2 dây, đầm nữ dài maxi phối trắng dáng ulzang phong cách hàn quốc cá tính ( không kèm áo)",92000,https://tiki.vn/set-vay-yem-nu-2-day-dam-nu-dai-maxi-phoi-trang-dang-ulzang-phong-cach-han-quoc-ca-tinh-khong-kem-ao-p141591054.html?spid=141591055,https://salt.tikicdn.com/cache/280x280/ts/product/d3/e0/e1/2ec5f28afa421933cad1d925a8597164.jpg,0,4.5,22,0
"Váy len suông dài tay bo, đầm suông thun len gân dáng dài thu đông",105000,https://tiki.vn/vay-len-suong-dai-tay-bo-dam-suong-thun-len-gan-dang-dai-thu-dong-p141562440.html?spid=141562442,https://salt.tikicdn.com/cache/280x280/ts/product/3e/c3/12/fa6ff40600ed37e8220f75eb70742064.jpg,0,4.7,41,0
"Đầm nữ dáng suông phong cách Hàn Quốc, Đầm nữ công sở cổ phối ren eo thắt dây Da11",179000,https://tiki.vn/dam-nu-dang-suong-phong-cach-han-quoc-dam-nu-cong-so-co-phoi-ren-eo-that-day-da11-p182783511.html?spid=182783522,https://salt.tikicdn.com/cache/280x280/ts/product/3f/1f/43/fe66124bbd94a16bfae78b0225c1520c.png,0,0.0,0,1
Đầm suông tay lỡ linen trẻ trung kèm đai rời ArcticHunter - Trắng,250000,https://tiki.vn/dam-suong-tay-lo-linen-tre-trung-kem-dai-roi-arctichunter-trang-p163570088.html?spid=163570090,https://salt.tikicdn.com/cache/280x280/ts/product/bb/00/44/d4e5a4dfa0afbdbcb0ea5649a612d443.jpg,0,5.0,1,1
"Đầm suông linen cổ tròn tay lỡ 2 túi bổ trước, thời trang xuân hè 2021",250000,https://tiki.vn/dam-suong-linen-co-tron-tay-lo-2-tui-bo-truoc-thoi-trang-xuan-he-2021-p82384995.html?spid=82385003,https://salt.tikicdn.com/cache/280x280/ts/product/18/90/27/44441d5a23867bb0eaa22d7c48962915.jpg,0,4.1,10,1
Đầm suông sát nách cổ tròn linen tưng lụa premium thêu hoa sang trọng ArcticHunter - Xanh lá sẫm,399000,https://tiki.vn/dam-suong-sat-nach-linen-tung-lua-premium-theu-hoa-sang-trong-arctichunter-xanh-la-sam-p190506777.html?spid=190506779,https://salt.tikicdn.com/cache/280x280/ts/product/ed/9d/5b/0f93ba7a3b66f43d3da8ec1f8137ecf8.jpg,0,1.0,1,1
"Đầm suông linen cao cấp, đầm công sở, đầm sơ mi thắt eo, phong cách Hàn Quốc hot AH74",299000,https://tiki.vn/dam-suong-linen-cao-cap-dam-cong-so-dam-so-mi-that-eo-phong-cach-han-quoc-hot-ah74-p181920524.html?spid=181920532,https://salt.tikicdn.com/cache/280x280/ts/product/05/03/27/ddefac5f246b2ff4483a253e57f12999.jpg,0,0.0,0,1
Đầm Suông Giấu Bụng Kiểu Đầm Suông Thời Trang Trung Niên Bigsize GOTI 3244,329000,https://tiki.vn/dam-voan-xinh-in-hoa-trang-kieu-dam-suong-thoi-trang-trung-nien-bigsize-goti-3244-p56531233.html?spid=56531237,https://salt.tikicdn.com/cache/280x280/ts/product/b2/c1/ad/2fd8610a54a3bb72f63f32ef53cee86e.jpg,0,4.2,24,1
"Váy, Đầm 2 Lớp Cho Người Trung Niên, Người Lớn Tuổi NGT24",490000,https://tiki.vn/vay-dam-2-lop-cho-nguoi-trung-nien-nguoi-lon-tuoi-ngt24-p8448586.html?spid=8448592,https://salt.tikicdn.com/cache/280x280/ts/product/b0/a0/13/e892c544a707a77e466386bbd08801ec.jpg,0,1.0,2,0
(HÀNG SẴN) Đầm Trung Niên Cho Mẹ Đẹp VH55 - Hàng Quảng Châu Cao Cấp,235000,https://tiki.vn/hang-san-dam-trung-nien-cho-me-dep-vh55-hang-quang-chau-cao-cap-p125020983.html?spid=125021127,https://salt.tikicdn.com/cache/280x280/ts/product/4b/85/3d/7d14f2db815b6cd6da7c15b5e919a51c.jpg,0,0.0,0,0
Đầm len cổ lọ dáng suông dài tay nữ - Váy đen basic mùa thu đông đơn giản cá tính HOT,114400,https://tiki.vn/dam-len-co-lo-dang-suong-dai-tay-nu-vay-den-basic-mua-thu-dong-don-gian-ca-tinh-hot-p110013786.html?spid=138450389,https://salt.tikicdn.com/cache/280x280/ts/product/58/f6/67/aacb853a4687b28295d9ea9bec0604ae.jpg,0,3.3,4,0
"Đầm suông linen cổ phát V ArcticHunter, chất vải linen mềm mát, thích hợp mùa hè, thời trang thương hiệu chính hãng - Tím huế",250000,https://tiki.vn/dam-suong-linen-co-phat-v-arctichunter-chat-vai-linen-mem-mat-thich-hop-mua-he-thoi-trang-thuong-hieu-chinh-hang-tim-hue-p89492839.html?spid=89492843,https://salt.tikicdn.com/cache/280x280/ts/product/2b/5d/15/6e19c0e2e2e2d23455727152351ec318.jpg,0,4.2,18,1
Đầm nữ bông xếp tầng thời trang,155000,https://tiki.vn/dam-nu-bong-xep-tang-thoi-trang-p76476010.html?spid=76476011,https://salt.tikicdn.com/cache/280x280/ts/product/86/2d/b1/4c742fffec7486fc7588f0b7b6015801.jpg,0,4.0,1,1
Đầm xòe thiết kế tiểu thư sang chảnh MS D029 - Ladyfasion,229000,https://tiki.vn/dam-xoe-thiet-ke-tieu-thu-sang-chanh-ms-d029-ladyfasion-p197322789.html?spid=197322799,https://salt.tikicdn.com/cache/280x280/ts/product/69/33/0a/22aef7b187be842984eab0ecd6a29bb8.jpg,44,4.0,1,1
"Đầm linen suông Trơn Có Túi, đầm đũi trắng đi biển AH76",220000,https://tiki.vn/dam-suon-trang-dam-dui-tron-basic-phong-cach-nhe-nhang-phu-hop-di-choi-di-bien-ah76-p183513576.html?spid=183513582,https://salt.tikicdn.com/cache/280x280/ts/product/42/a3/ba/538ada348f3b7606180a05b8b331cb4e.jpg,0,4.5,2,1
"Đầm suông nữ vải đũi mềm mại, thiết kế ngắn tay, cổ tàu phối cúc, váy đuôi cá, thời trang đũi cao cấp Da80",220000,https://tiki.vn/dam-suong-nu-vai-dui-mem-mai-thiet-ke-ngan-tay-co-tau-phoi-cuc-vay-duoi-ca-thoi-trang-dui-cao-cap-da80-p183513458.html?spid=183513462,https://salt.tikicdn.com/cache/280x280/ts/product/05/db/47/f578382383cf2685e6f8f3bbc4d00e0b.jpg,0,2.0,1,1
ĐẦM ÔM SÁT NÁCH XẺ ĐÙI THẮT ĐAI EO 2323,400000,https://tiki.vn/dam-om-sat-nach-xe-dui-that-dai-eo-2323-p72780978.html?spid=72780992,https://salt.tikicdn.com/cache/280x280/ts/product/48/e4/0f/f20cc05aef15e68cda13890fb29c9054.JPG,0,5.0,1,0
( HÀNG SẴN) Váy Đầm Trung Niên Dự Tiệc Sang Trọng Cho Mẹ VH65 - Hàng Quảng Châu Cao Cấp,335000,https://tiki.vn/hang-san-vay-dam-trung-nien-du-tiec-sang-trong-cho-me-vh65-hang-quang-chau-cao-cap-p86880848.html?spid=86880881,https://salt.tikicdn.com/cache/280x280/ts/product/dd/8b/a6/18d5e7a51adc2f120cfe10aa7df0e728.jpg,0,3.5,2,0
(HÀNG SẴN) Đầm Hoa Thắt Eo Cho Mẹ Sang Trọng VH85 - Hàng Quảng Châu Cao Cấp,385000,https://tiki.vn/hang-san-dam-hoa-that-eo-cho-me-sang-trong-vh85-hang-quang-chau-cao-cap-p167543364.html?spid=195856411,https://salt.tikicdn.com/cache/280x280/ts/product/92/0e/2b/90375a3f9580b3e0f7de3955b95591f7.jpg,0,5.0,1,0
Đầm thiết kế nude hoa đỏ Rainbow Dress Gem Clothing SP006138,490000,https://tiki.vn/dam-thiet-ke-nude-hoa-do-rainbow-dress-gem-clothing-sp006138-p195548083.html?spid=195548090,https://salt.tikicdn.com/cache/280x280/ts/product/eb/b5/46/310f695e814987db9679d9680d392379.jpg,0,0.0,0,1
"Đầm sơ mi nữ, áo sơ mi dáng dài mặc dấu quần hàng nhập s156",280000,https://tiki.vn/dam-so-mi-nu-ao-so-mi-dang-dai-mac-dau-quan-hang-nhap-s156-p90642527.html?spid=90642544,https://salt.tikicdn.com/cache/280x280/ts/product/08/29/df/4b4c68fea7bf49113b236f44969a938f.jpg,0,0.0,0,1
"váy len suông dài tay cổ lọ, đầm dáng dài thu đông vải len gân to hàng quảng châu",109000,https://tiki.vn/vay-len-suong-dai-tay-co-lo-dam-dang-dai-thu-dong-vai-len-gan-to-hang-quang-chau-p138139283.html?spid=138139287,https://salt.tikicdn.com/cache/280x280/ts/product/96/ab/bd/0d078ab994e089575a6e17ab38c249a8.jpg,0,4.6,56,0
Đầm xòe chấm bi cột eo màu kem chất voan lụa,149000,https://tiki.vn/dam-xoe-cham-bi-cot-eo-mau-kem-chat-voan-lua-p38593615.html?spid=56718075,https://salt.tikicdn.com/cache/280x280/ts/product/50/8f/f0/dc871dcd976271da13e486720d35c1d6.jpg,0,3.8,109,0
"Váy đuôi cá dáng babydoll, Đầm cổ tàu cho nữ đi chơi dáng suông chất đũi mát Đũi Việt Dv80",259000,https://tiki.vn/vay-duoi-ca-dang-babydoll-dam-co-tau-cho-nu-di-choi-dang-suong-chat-dui-mat-dui-viet-dv80-p194063537.html?spid=194063540,https://salt.tikicdn.com/cache/280x280/ts/product/95/96/bb/73cea755fa669a5c72fdb464e0aaf069.jpg,0,5.0,1,1
Đầm Sơ Mi Nữ WHITE ANT JOCASTA SKATER SKIRT Thiết Kế Tay Ngắn Kèm Hai Hàng Cúc Và Đai Eo Tôn Dáng 120400125,2185000,https://tiki.vn/dam-so-mi-nu-white-ant-jocasta-skater-skirt-thiet-ke-tay-ngan-kem-hai-hang-cuc-va-dai-eo-ton-dang-120400125-p175542016.html?spid=175542030,https://salt.tikicdn.com/cache/280x280/ts/product/e7/77/3c/91dd03e43cd8f4b33298df7bf689f91b.png,0,0.0,0,0
Váy đầm xòe dự tiệc cưới cổ cách điệu tay phồng bigsize sang trọng mẫu mới siêu hot giá rẻ,149000,https://tiki.vn/vay-dam-xoe-du-tiec-cuoi-co-cach-dieu-tay-phong-bigsize-sang-trong-mau-moi-sieu-hot-gia-re-p194456357.html?spid=194456361,https://salt.tikicdn.com/cache/280x280/ts/product/1f/e8/27/42247708db87669212bdd9dd5d44d63d.jpg,0,0.0,0,0
YU CHERRY | Đầm Cindy Pattern Dress YD133,400000,https://tiki.vn/yu-cherry-dam-cindy-pattern-dress-yd133-p192795761.html?spid=192795763,https://salt.tikicdn.com/cache/280x280/ts/product/8e/19/a2/cd9fb9a6c1db60ce57d9e416c2df4789.jpg,0,0.0,0,1
Đầm Nữ - Xanh (Size L),290000,https://tiki.vn/dam-nu-p20918970.html?spid=20918976,https://salt.tikicdn.com/cache/280x280/ts/product/c9/30/f2/f9ffc3b6d30ebc0741da58d90b5b9269.jpg,0,4.0,2,0
Đầm dáng xòe nữ họa tiết hoa cột dây ngang eo,241000,https://tiki.vn/dam-dang-xoe-nu-hoa-tiet-hoa-cot-day-ngang-eo-p147423236.html?spid=147423238,https://salt.tikicdn.com/cache/280x280/ts/product/4d/65/2a/c0f6dc9c075f007098c034183a80f273.jpg,0,1.0,3,0
ĐẦM THỜI TRANG NỮ DỄ THƯƠNG DÁNG XÒE BIG SIZE,336000,https://tiki.vn/dam-thoi-trang-nu-de-thuong-dang-xoe-big-size-p84551579.html?spid=84551581,https://salt.tikicdn.com/cache/280x280/ts/product/a1/eb/b5/1e72a274180edfc6289f01d298c20c58.jpg,0,4.5,4,0
Đầm nữ ngắn tay cổ tròn nhẹ nhàng Haint Boutique HB67,249000,https://tiki.vn/dam-nu-ngan-tay-co-tron-nhe-nhang-haint-boutique-hb67-p56244434.html?spid=68195816,https://salt.tikicdn.com/cache/280x280/ts/product/19/a6/2e/4c2c92d4d6bbdb2d890ea668a5b5c097.jpg,0,3.0,10,1
Đầm Nữ Maxi Hoa,360000,https://tiki.vn/dam-nu-maxi-hoa-freesize-p15788716.html?spid=15788720,https://salt.tikicdn.com/cache/280x280/ts/product/08/47/f8/56e918e6cf098ddffc8538370c9cc117.jpg,0,0.0,0,0
Đầm suông nữ cổ sơ mi hoạ tiết kẻ sọc vải thô đũi mát mẻ da132,199000,https://tiki.vn/dam-suong-nu-co-so-mi-hoa-tiet-ke-soc-vai-tho-dui-mat-me-da132-p106305157.html?spid=106305159,https://salt.tikicdn.com/cache/280x280/ts/product/51/df/5f/bc0c3700053a4a84eee51c28b40bb4ae.jpg,0,0.0,0,1
Đầm suông nữ tay ren hoa xinh xắn 36,199000,https://tiki.vn/dam-suong-nu-tay-ren-hoa-xinh-xan-36-p29911199.html?spid=29911209,https://salt.tikicdn.com/cache/280x280/ts/product/f0/89/b4/a4e411a0919c57fa10e417e584f49a65.jpg,0,2.7,3,1
